Latitude,Longitude,TreeID,SiteID,Abbreviation
35.920159,-106.8268178,TCN-3,23,TCN
35.92033717,-106.8277088,TCN-11,23,TCN
35.92038966,-106.676609,BRC-9,4,BRC
35.92052483,-106.676163,BRC-10,4,BRC
35.92064167,-106.6763185,BRC-11,4,BRC
35.92086417,-106.6690912,BRC-1,4,BRC
35.92088833,-106.7537967,OJI-7,11,OJI
35.92088833,-106.7537967,OJI-7,50,
35.9209065,-106.8277358,TCN-10,23,TCN
35.92097289,-106.7544255,OJI-6,11,OJI
35.92097289,-106.7544255,OJI-6,50,
35.92097933,-106.7550393,OJI-8,11,OJI
35.92097933,-106.7550393,OJI-8,50,
35.92099889,-106.4708167,VGCM472,122,VG
35.92101032,-106.7551348,OJI-9,11,OJI
35.92101032,-106.7551348,OJI-9,50,
35.921127,-106.7567205,OJI-11,11,OJI
35.921127,-106.7567205,OJI-11,50,
35.9212225,-106.7531638,OJI-1,11,OJI
35.9212225,-106.7531638,OJI-1,50,
35.92127183,-106.7565245,OJI-10,11,OJI
35.92127183,-106.7565245,OJI-10,50,
35.92144383,-106.7533933,OJI-2,11,OJI
35.92144383,-106.7533933,OJI-2,50,
35.92157724,-106.5213337,VJE018,121,VJ
35.92163823,-106.5215011,VJE019,121,VJ
35.921771,-106.7548522,OJI-5,11,OJI
35.921771,-106.7548522,OJI-5,50,
35.92207267,-106.4707368,VGCM474,122,VG
35.92213359,-106.754614,OJI-4,11,OJI
35.92213359,-106.754614,OJI-4,50,
35.92216783,-106.7541008,OJI-3,11,OJI
35.92216783,-106.7541008,OJI-3,50,
35.92304598,-106.519256,VJE016,121,VJ
35.92387298,-106.5180194,VJE017,121,VJ
35.9239722,-106.5194399,VJE014,121,VJ
35.92404056,-106.4917103,ABR07,64,ABR
35.9240881,-106.5195419,VJE015,121,VJ
35.92446011,-106.4898672,ABR04,64,ABR
35.92447249,-106.4917738,ABR05,64,ABR
35.92448234,-106.4902555,ABR03,64,ABR
35.92451825,-106.4902673,ABR02,64,ABR
35.92455472,-106.4902347,ABR01,64,ABR
35.92507314,-106.5186408,VJE012,121,VJ
35.92516172,-106.5216129,VJE011,121,VJ
35.92573335,-106.5284182,VJE001,121,VJ
35.92638559,-106.5003001,VJE006,121,VJ
35.92660548,-106.5222169,VJE008,121,VJ
35.92713981,-106.5241558,VJE005,121,VJ
35.92715304,-106.5238235,VJE003,121,VJ
35.92759806,-106.5235661,VJE020,121,VJ
35.92875463,-106.5011762,VJE004,121,VJ
35.92991176,-106.5623831,VSC015,119,VSC
35.92993635,-106.562572,VSC017,119,VSC
35.93146266,-106.5637437,VSC020,119,VSC
35.93403911,-106.5082374,VSR043,117,VSR
35.93424873,-106.5087735,VSR041,117,VSR
35.9342499,-106.5636213,VSC018,119,VSC
35.93503224,-106.5016496,VSR029,117,VSR
35.93587306,-106.5036165,VSR035,117,VSR
35.93630473,-106.5015407,VSR031,117,VSR
35.936478,-106.6736,OAC24,109,OAC3
35.93648221,-106.5017657,VSR033,117,VSR
35.936609,-106.673418,OAC23,109,OAC3
35.936651,-106.673449,OAC22,109,OAC3
35.936659,-106.673351,OAC21,109,OAC3
35.936676,-106.673515,OAC28,109,OAC3
35.936751,-106.673304,OAC25,109,OAC3
35.936751,-106.673304,OAC26,109,OAC3
35.936751,-106.673304,OAC31,109,OAC3
35.936751,-106.673304,OAC32,109,OAC3
35.936824,-106.674474,OAC18,123,OAC2
35.936948,-106.674147,oac12,123,OAC2
35.936963,-106.673745,OAC1,109,OAC3
35.937015,-106.673741,OAC14,109,OAC3
35.937101,-106.673371,OAC15,109,OAC3
35.93711243,-106.5674023,VSC011,119,VSC
35.93712,-106.673356,OAC16,123,OAC2
35.93724566,-106.5627159,VSC016,119,VSC
35.93725423,-106.5662079,VSC013,119,VSC
35.9374,-106.673454,OAC13,109,OAC3
35.93822229,-106.570772,VSC007,119,VSC
35.93837759,-106.5733691,VSC001,119,VSC
35.93840687,-106.5786906,VSC008,119,VSC
35.93845928,-106.5733263,VSC003,119,VSC
35.93853188,-106.5787818,VSC010,119,VSC
35.93860055,-106.571489,VSC005,119,VSC
35.93880102,-106.5637331,VSC014,119,VSC
35.93894422,-106.5755309,VSC006,119,VSC
35.93914613,-106.5377222,VSRW006,117,VSR
35.93923542,-106.564296,VSC012,119,VSC
35.93944095,-106.5337039,VSRW007,117,VSR
35.93944095,-106.5337039,VSRW008,117,VSR
35.93950865,-106.5620066,VSLD001,118,VSLD
35.9395292,-106.5611202,VSLD003,118,VSLD
35.93997296,-106.5754515,VSC004,119,VSC
35.94000615,-106.561185,VSLD002,118,VSLD
35.94009883,-106.5344261,VSRW004,117,VSR
35.94019596,-106.5742587,VSC002,119,VSC
35.94145969,-106.558941,VSLD004,118,VSLD
35.94213746,-106.518025,VSR011,117,VSR
35.94231422,-106.5183056,VSR023,117,VSR
35.94250776,-106.5587621,VSLD005,118,VSLD
35.94255181,-106.5588405,VSLD007,118,VSLD
35.94299603,-106.5586497,VSLD009,118,VSLD
35.94334392,-106.5316286,VSRW002,117,VSR
35.9437386,-106.357386,CPS-6,46,CPS
35.94380075,-106.5563818,VSLD006,118,VSLD
35.94402683,-106.357362,CPS-5,46,CPS
35.9440715,-106.3574353,CPS-4,46,CPS
35.94423116,-106.3572242,CPS-3,46,CPS
35.9446255,-106.3572552,CPS-2,46,CPS
35.94493534,-106.3133198,LHV-8,43,LHV
35.94494133,-106.3133463,LHV-9,43,LHV
35.94502583,-106.3573738,CPS-1,46,CPS
35.94503833,-106.3128663,LHV-5,43,LHV
35.94507684,-106.3128803,LHV-6,43,LHV
35.94507767,-106.312693,LHV-7,43,LHV
35.94509769,-106.5191903,VSR001,117,VSR
35.94517833,-106.312636,LHV-10,43,LHV
35.9451925,-106.3130767,LHV-4,43,LHV
35.94549483,-106.315305,LHV-1,43,LHV
35.94552734,-106.3133272,LHV-2,43,LHV
35.94553516,-106.3132142,LHV-3,43,LHV
35.94578698,-106.5181503,VSR010,117,VSR
35.94696721,-106.5174966,VSR012,117,VSR
35.94696721,-106.5174966,VSR013,117,VSR
35.94717609,-106.5180882,VSR014,117,VSR
35.94722084,-106.4477635,USA-1,16,USA
35.94724717,-106.44836,USA-2,16,USA
35.947248,-106.446995,USA-11,16,USA
35.94745767,-106.4483535,USA-5,16,USA
35.94752166,-106.4484715,USA-4,16,USA
35.94752367,-106.4463538,USA-10,16,USA
35.94753167,-106.446326,USA-9,16,USA
35.94755783,-106.4483147,USA-3,16,USA
35.94761033,-106.4465063,USA-6,16,USA
35.9480615,-106.4465465,USA-7,16,USA
35.94826116,-106.4463595,USA-8,16,USA
35.94874801,-106.5565342,VSLD013,118,VSLD
35.95056649,-106.5265571,VSASC101,120,VSA
35.9505855,-106.5264799,VSASC100,120,VSA
35.95093175,-106.5176611,VSR051,117,VSR
35.9510761,-106.5176528,VSR052,117,VSR
35.95268123,-106.5893413,VSASC546,120,VSA
35.95269896,-106.5893638,VSASC548,120,VSA
35.95290123,-106.5159026,VSR053,117,VSR
35.9529534,-106.5561954,VSLD015,118,VSLD
35.95660456,-106.5561895,VSLD019,118,VSLD
35.9572548,-106.588435,VSASC547,120,VSA
35.95730221,-106.5882586,VSASC545,120,VSA
35.95879234,-106.5914596,VSASC529,120,VSA
35.95917351,-106.5912677,VSASC533,120,VSA
35.95952113,-106.5908866,VSASC537,120,VSA
35.95966479,-106.58957,VSASC541,120,VSA
35.96313741,-106.5084248,VSASE166,120,VSA
35.96325667,-106.5082607,VSASE165,120,VSA
35.9634885,-106.8592407,SPC76,86,SPC
35.96352125,-106.5080107,VSASE174,120,VSA
35.9638896,-106.5066759,VSASE370,120,VSA
35.96409567,-106.8480997,SPC34,86,SPC
35.9644607,-106.5042694,VSASE106,120,VSA
35.96446992,-106.508561,VSASE060,120,VSA
35.9646684,-106.5128452,VSASE372,120,VSA
35.9649115,-106.8528903,SPC62,86,SPC
35.9649115,-106.8528903,SPC63,86,SPC
35.9649115,-106.8528903,SPC65,86,SPC
35.96496667,-106.8437558,SPC23,86,SPC
35.96508083,-106.8503752,SPC37,86,SPC
35.9657615,-106.8427855,SPC22,86,SPC
35.96603017,-106.8459623,SPC32,86,SPC
35.96711967,-106.8422822,SPC17,86,SPC
35.9672245,-106.8425638,SPC16,86,SPC
35.96727067,-106.8433665,SPC12,86,SPC
35.967324,-106.8448223,SPC07,86,SPC
35.96732883,-106.843377,SPC15,86,SPC
35.96741967,-106.8449428,SPC09,86,SPC
35.96741967,-106.8449428,SPC31,86,SPC
35.96753483,-106.3078832,MSC-1,42,MSC
35.96775683,-106.8443548,SPC10,86,SPC
35.96785767,-106.8469427,SPC05,86,SPC
35.9683195,-106.8480325,SPC03,86,SPC
35.96865136,-106.5808008,VSASC524,120,VSA
35.96876967,-106.8481273,SPC04,86,SPC
35.9688243,-106.5813588,VSASC507,120,VSA
35.97037755,-106.6116427,VSAW010,120,VSA
35.97045108,-106.6175661,VSAW012,120,VSA
35.97050797,-106.6120002,VSAW008,120,VSA
35.97167617,-106.7443818,BLC-1,9,BLC
35.97188,-106.7430068,BLC-11,9,BLC
35.971945,-106.7437137,BLC-8,9,BLC
35.97202483,-106.7432978,BLC-9,9,BLC
35.972109,-106.7442582,BLC-3,9,BLC
35.97211833,-106.7439172,BLC-7,9,BLC
35.97211917,-106.7451093,BLC-12,9,BLC
35.97211983,-106.7443083,BLC-2,9,BLC
35.97214783,-106.7431728,BLC-10,9,BLC
35.97223967,-106.7449468,BLC-5,9,BLC
35.9722555,-106.7454137,BLC-6,9,BLC
35.97242283,-106.7443675,BLC-4,9,BLC
35.97292765,-106.6083675,VSAW009,120,VSA
35.97352217,-106.8664965,SNS16,85,SNS
35.97355067,-106.8665275,SNS17,85,SNS
35.97507464,-106.5018534,VSANE197,120,VSA
35.97509401,-106.6068144,VSAW015,120,VSA
35.97513907,-106.6068154,VSAW017,120,VSA
35.97514289,-106.5114924,VSANE281,120,VSA
35.97522978,-106.5146106,VSANE408,120,VSA
35.97556177,-106.5317741,VSANC367,120,VSA
35.97561858,-106.5030504,VSANE222,120,VSA
35.97563331,-106.5004333,VSANE400,120,VSA
35.97593475,-106.5015592,VSANE204,120,VSA
35.97593662,-106.4811076,VTW009,116,VTW
35.97602265,-106.5017383,VSANE207,120,VSA
35.97627151,-106.5319653,VSANC604,120,VSA
35.976827,-106.8603822,SNS30,85,SNS
35.97687092,-106.5386646,VSANC345,120,VSA
35.976892,-106.8604005,SNS29,85,SNS
35.97695733,-106.860313,SNS26,85,SNS
35.9770165,-106.3507837,MSC-4,42,MSC
35.97705466,-106.35112,MSC-8,42,MSC
35.977103,-106.350865,MSC-3,42,MSC
35.977118,-106.3508917,MSC-5,42,MSC
35.97711817,-106.350996,MSC-2,42,MSC
35.97714621,-106.5291208,VSANC338,120,VSA
35.97716342,-106.5592992,VSANW608,120,VSA
35.9773745,-106.3510258,MSC-6,42,MSC
35.97755017,-106.3510317,MSC-7,42,MSC
35.97779883,-106.8687905,SNS13,85,SNS
35.97788196,-106.539261,VSANC605,120,VSA
35.97809217,-106.3515618,MSC-9,42,MSC
35.97857997,-106.5619778,VSANW319,120,VSA
35.97948194,-106.5487306,VSANC351,120,VSA
35.97984117,-106.8619843,SNS79,85,SNS
35.97984117,-106.8619843,SNS81,85,SNS
35.97988533,-106.8683975,SNS14,85,SNS
35.980354,-106.8704823,SNS03,85,SNS
35.9814815,-106.8727582,SNS55,85,SNS
35.981587,-106.87348,SNS50,85,SNS
35.98227,-106.863864,SNS78,85,SNS
35.98339535,-106.6048975,VSAW021,120,VSA
35.98373566,-106.5730824,VSANW702,120,VSA
35.98425342,-106.6054473,VSAW016,120,VSA
35.98458242,-106.6057867,VSAW018,120,VSA
35.98459867,-106.6059202,VSAW020,120,VSA
35.986709,-106.641316,TWC141,126,TWC2
35.98671,-106.641267,TWC142,126,TWC2
35.986746,-106.641471,TWC132,126,TWC2
35.98677,-106.641398,TWC10,126,TWC2
35.98677,-106.641252,TWC140,126,TWC2
35.986785,-106.641607,TWC135,126,TWC2
35.986804,-106.641572,TWC134,126,TWC2
35.986823,-106.641907,TWC143,126,TWC2
35.986836,-106.641171,TWC13,126,TWC2
35.986842,-106.64164,TWC101,126,TWC2
35.986842,-106.64164,TWC120,126,TWC2
35.986842,-106.64164,TWC70,126,TWC2
35.986842,-106.64164,TWC71,126,TWC2
35.986842,-106.64164,TWC73,126,TWC2
35.986842,-106.64164,TWC76,126,TWC2
35.986842,-106.64164,TWC83,126,TWC2
35.986842,-106.64164,TWC85,126,TWC2
35.986842,-106.64164,TWC86,126,TWC2
35.986842,-106.64164,TWC87,126,TWC2
35.986842,-106.64164,TWC89,126,TWC2
35.986842,-106.64164,TWC90,126,TWC2
35.986842,-106.64164,TWC91,126,TWC2
35.986842,-106.64164,TWC96,126,TWC2
35.986865,-106.641691,TWC158,126,TWC2
35.986873,-106.641813,TWC148,126,TWC2
35.986877,-106.641579,TWC151,126,TWC2
35.986884,-106.641697,TWC157,126,TWC2
35.986895,-106.641619,TWC153,126,TWC2
35.986905,-106.641509,TWC137,126,TWC2
35.986906,-106.641598,TWC155,126,TWC2
35.986909,-106.641479,TWC130,126,TWC2
35.986914,-106.641834,TWC22,126,TWC2
35.98692,-106.641146,TWC14,126,TWC2
35.986929,-106.641487,TWC139,126,TWC2
35.986933,-106.641685,TWC146,126,TWC2
35.986962,-106.641095,TWC15,126,TWC2
35.986986,-106.641875,TWC144,126,TWC2
35.987,-106.641603,TWC156,126,TWC2
35.988905,-106.639017,TWC1,127,TWC3
35.988945,-106.638955,TWC2,127,TWC3
35.988988,-106.63858,TWC68,127,TWC3
35.988995,-106.638888,TWC3,127,TWC3
35.989089,-106.638338,TWC66,127,TWC3
35.989151,-106.638381,TWC7,127,TWC3
35.989179,-106.639015,TWC61,127,TWC3
35.989286,-106.638489,TWC102,127,TWC3
35.989342,-106.638819,TWC160,127,TWC3
35.989482,-106.638952,TWC60,127,TWC3
35.989624,-106.63841,TWC65,127,TWC3
35.99498016,-106.277613,JPE-11,44,JPE
35.9950853,-106.277713,JPE-10,44,JPE
35.99531716,-106.2773687,JPE-5,44,JPE
35.99531716,-106.2773687,JPE-6,44,JPE
35.99534,-106.2773273,JPE-3,44,JPE
35.995347,-106.2788505,JPE-7,44,JPE
35.99542117,-106.2776207,JPE-2,44,JPE
35.99547916,-106.278743,JPE-9,44,JPE
35.9954813,-106.278746,JPE-8,44,JPE
35.99551333,-106.2779808,JPE-4,44,JPE
35.99563683,-106.2783415,JPE-1,44,JPE
35.996666,-106.86677,SNN1,84,SNN
35.996727,-106.866785,SNN2,84,SNN
35.99702,-106.867384,SNN5,84,SNN
36.00103,-106.846047,SNN15,84,SNN
36.00103,-106.846047,SNN16,84,SNN
36.00203117,-106.8717967,SNN43,84,SNN
36.00221233,-106.871604,SNN42,84,SNN
36.00244917,-106.8528473,SNN20,84,SNN
36.00267217,-106.8528692,SNN19,84,SNN
36.00349567,-106.8652132,SNN80,84,SNN
36.003524,-106.8658112,SNN83,84,SNN
36.0035875,-106.8725387,SNN93,84,SNN
36.00402233,-106.8724747,SNN49,84,SNN
36.00415883,-106.8691212,SNN92,84,SNN
36.00556867,-106.8658458,SNN91,84,SNN
36.00558983,-106.8658313,SNN90,84,SNN
36.00595667,-106.8552908,SNN37,84,SNN
36.00600617,-106.8553625,SNN39,84,SNN
36.00604317,-106.8562207,SNN33,84,SNN
36.00606817,-106.8561243,SNN32,84,SNN
36.00620617,-106.8562633,SNN31,84,SNN
36.0065315,-106.8559312,SNN35,84,SNN
36.006839,-106.859457,SNN11,84,SNN
36.006902,-106.859835,SNN12,84,SNN
36.007033,-106.86013,SNN13,84,SNN
36.007692,-106.860917,SNN14,84,SNN
36.01200666,-106.4827738,MRI-3,19,MRI
36.01200666,-106.4827738,MRI-3,49,MRI
36.01200666,-106.4827738,MRI-3,50,
36.0120835,-106.4826365,MRI-1,19,MRI
36.0120835,-106.4826365,MRI-1,49,MRI
36.0120835,-106.4826365,MRI-1,50,
36.01212417,-106.4827143,MRI-2,49,MRI
36.01212417,-106.4827143,MRI-2,50,
36.01220617,-106.4829107,MRI-4,19,MRI
36.01220617,-106.4829107,MRI-4,49,MRI
36.01220617,-106.4829107,MRI-4,50,
36.01221983,-106.482921,MRI-5,19,MRI
36.01221983,-106.482921,MRI-5,49,MRI
36.01221983,-106.482921,MRI-5,50,
36.01264917,-106.4848183,MRI-10,19,MRI
36.01264917,-106.4848183,MRI-10,49,MRI
36.01264917,-106.4848183,MRI-10,50,
36.0126655,-106.4843935,MRI-7,19,MRI
36.0126655,-106.4843935,MRI-7,49,MRI
36.0126655,-106.4843935,MRI-7,50,
36.01268183,-106.4844388,MRI-8,19,MRI
36.01268183,-106.4844388,MRI-8,49,MRI
36.01268183,-106.4844388,MRI-8,50,
36.01268367,-106.48411,MRI-6,19,MRI
36.01268367,-106.48411,MRI-6,49,MRI
36.01268367,-106.48411,MRI-6,50,
36.01270217,-106.4846482,MRI-9,19,MRI
36.01270217,-106.4846482,MRI-9,49,MRI
36.01270217,-106.4846482,MRI-9,50,
36.01326904,-106.7115807,RPN-7,10,RPN
36.01331664,-106.7114042,RPN-5,10,RPN
36.01339285,-106.7111174,RPN-4,10,RPN
36.01339759,-106.7114171,RPN-6,10,RPN
36.01356377,-106.7105108,RPN-3,10,RPN
36.01364535,-106.7104793,RPN-1,10,RPN
36.01372709,-106.7104367,RPN-2,10,RPN
36.01373546,-106.7111137,RPN-8,10,RPN
36.01387997,-106.7110946,RPN-9,10,RPN
36.01458368,-106.7110544,RPN-10,10,RPN
36.01593815,-106.7115275,RPN-11,10,RPN
36.01755075,-106.3374402,GAM23,104,GAM
36.0179613,-106.3372339,GAM18,104,GAM
36.01808478,-106.3366943,GAM17,104,GAM
36.01830815,-106.3266306,GAM24,104,GAM
36.01831431,-106.3269185,GAM20,104,GAM
36.01837715,-106.3379754,GAM21,104,GAM
36.0185426,-106.3362346,GAM19,104,GAM
36.01858336,-106.3378171,GAM22,104,GAM
36.01945949,-106.3270007,GAM13,104,GAM
36.01948207,-106.3269391,GAM12,104,GAM
36.01958114,-106.3265253,GAM25,104,GAM
36.01973677,-106.3268272,GAM11,104,GAM
36.01995451,-106.3274242,GAM10,104,GAM
36.02058634,-106.3257258,GAM14,104,GAM
36.02140854,-106.325562,GAM16,104,GAM
36.02324915,-106.3246371,GAM09,104,GAM
36.02327799,-106.3220243,GAM15,104,GAM
36.02363072,-106.3206642,GAM08,104,GAM
36.0242585,-106.7713047,APW-11,13,APW
36.02442733,-106.7712792,APW-10,13,APW
36.02454017,-106.7716427,APW-9,13,APW
36.02489216,-106.7732708,APW-8,13,APW
36.02498717,-106.7737342,APW-7,13,APW
36.02530717,-106.7743253,APW-6,13,APW
36.025416,-106.773524,APW-4,13,APW
36.02561567,-106.7740413,APW-5,13,APW
36.02603282,-106.7733962,APW-3,13,APW
36.02604867,-106.773214,APW-1,13,APW
36.02971158,-106.3277231,GAM05,104,GAM
36.03003913,-106.3271357,GAM07,104,GAM
36.03029242,-106.3274561,GAM06,104,GAM
36.03065163,-106.3272563,GAM04,104,GAM
36.0342839,-106.3236099,GAM02,104,GAM
36.03512633,-106.3229125,GAM03,104,GAM
36.03531064,-106.3236666,GAM01,104,GAM
36.03711033,-106.5828687,UCC-7,20,UCC
36.0371215,-106.5828998,UCC-8,20,UCC
36.03712184,-106.5829628,UCC-11,20,UCC
36.037151,-106.5829198,UCC-9,20,UCC
36.03717433,-106.5829332,UCC-10,20,UCC
36.03724517,-106.583287,UCC-12,20,UCC
36.0372875,-106.5826988,UCC-6,20,UCC
36.03735283,-106.5826263,UCC-5,20,UCC
36.0375455,-106.5821033,UCC-3,20,UCC
36.03755533,-106.5822688,UCC-2,20,UCC
36.03765966,-106.5840162,UCC-13,20,UCC
36.0378575,-106.5822665,UCC-1,20,UCC
36.037862,-106.5837895,UCC-15,20,UCC
36.04640363,-106.5081691,CHB04,70,CHB
36.04641942,-106.508347,CHB02,70,CHB
36.0464953,-106.5080487,CHB06,70,CHB
36.04673217,-106.5056999,CHB13,70,CHB
36.04680074,-106.5067003,CHB17,70,CHB
36.0468948,-106.5078232,CHB12,70,CHB
36.04690732,-106.5053924,CHB11,70,CHB
36.04694279,-106.507591,CHB14,70,CHB
36.04723358,-106.5074079,CHB16,70,CHB
36.04725676,-106.5112936,CHB18,70,CHB
36.04727532,-106.5055216,CHB07,70,CHB
36.0475569,-106.5060709,CHB01,70,CHB
36.04791495,-106.5055559,CHB10,70,CHB
36.05201967,-106.6023682,CYC-6,7,CYC
36.05201967,-106.6023682,CYC-6,48,CYC
36.05201967,-106.6023682,CYC-6,50,
36.05227066,-106.6022138,CYC-7,7,CYC
36.05227066,-106.6022138,CYC-7,48,CYC
36.05227066,-106.6022138,CYC-7,50,
36.05337366,-106.6465303,VCW-7,25,VCW
36.0533915,-106.601681,CYC-9,7,CYC
36.0533915,-106.601681,CYC-9,48,CYC
36.0533915,-106.601681,CYC-9,50,
36.053421,-106.6444948,VCW-9,25,VCW
36.053501,-106.6010733,CYC-8,7,CYC
36.053501,-106.6010733,CYC-8,48,CYC
36.053501,-106.6010733,CYC-8,50,
36.05357016,-106.6447132,VCW-8,25,VCW
36.05375683,-106.6023853,CYC-10,7,CYC
36.05375683,-106.6023853,CYC-10,48,CYC
36.05375683,-106.6023853,CYC-10,50,
36.05382133,-106.6442527,VCW-10,25,VCW
36.05382517,-106.6036708,CYC-1,7,CYC
36.05382517,-106.6036708,CYC-1,48,CYC
36.05382517,-106.6036708,CYC-1,50,
36.0538625,-106.646667,VCW-6,25,VCW
36.05416467,-106.6044638,CYC-5,48,CYC
36.054222,-106.6455417,VCW-11,25,VCW
36.05426343,-106.6459793,VCW-1,25,VCW
36.05438583,-106.604084,CYC-4,7,CYC
36.05438583,-106.604084,CYC-4,48,CYC
36.05438583,-106.604084,CYC-4,50,
36.05440617,-106.6458965,VCW-2,25,VCW
36.05455133,-106.604099,CYC-2,7,CYC
36.05455133,-106.604099,CYC-2,48,CYC
36.05455133,-106.604099,CYC-2,50,
36.05491834,-106.6468548,VCW-5,25,VCW
36.0549375,-106.6466232,VCW-3,25,VCW
36.05502317,-106.6467317,VCW-4,25,VCW
36.082235,-106.679872,MPB35,77,MPB
36.083315,-106.68434,MPB13,77,MPB
36.085072,-106.675776,MPB34,77,MPB
36.086545,-106.691314,MPB4,77,MPB
36.086651,-106.691327,MPB2,77,MPB
36.088271,-106.691515,MPB7,77,MPB
36.089415,-106.684115,MPB30,77,MPB
36.090453,-106.692187,MPB8,77,MPB
36.090453,-106.692187,MPB9,77,MPB
36.09087,-106.692334,MPB12,77,MPB
36.092239,-106.681817,MPB33,77,MPB
36.093038,-106.688371,MPB26,77,MPB
36.093242,-106.682564,MPB18,77,MPB
36.094123,-106.686716,MPB24,77,MPB
36.09485296,-106.4775709,SECO 6,83,SECO
36.09485393,-106.4774932,SECO 5,83,SECO
36.094883,-106.68553,MPB22,77,MPB
36.09495542,-106.4765732,SECO 1,83,SECO
36.09509292,-106.47712,SECO 2,83,SECO
36.09512842,-106.4771651,SECO 3,83,SECO
36.09520762,-106.4773221,SECO 7,83,SECO
36.09528298,-106.47779,SECO 13,83,SECO
36.09532479,-106.4773243,SECO 4,83,SECO
36.09547544,-106.4768051,SECO 15,83,SECO
36.0958761,-106.4662046,POL2,80,POL
36.09587678,-106.4661491,POL1,80,POL
36.09601919,-106.477304,SECO 8,83,SECO
36.09609349,-106.4771276,SECO 9,83,SECO
36.09692638,-106.4768433,SECO 14,83,SECO
36.09698182,-106.4767333,SECO 12,83,SECO
36.09701856,-106.4766784,SECO 11,83,SECO
36.09705365,-106.4767568,SECO 10,83,SECO
36.098085,-106.5851325,MLN-9,27,MLN
36.09808683,-106.5850667,MLN-8,27,MLN
36.0982005,-106.5837913,MLN-7,27,MLN
36.09829117,-106.5335582,BQC-9,14,BQC
36.098403,-106.533654,BQC-8,14,BQC
36.0984565,-106.5835508,MLN-6,27,MLN
36.09850017,-106.5335132,BQC-7,14,BQC
36.09861117,-106.5834267,MLN-4,27,MLN
36.09884183,-106.5834237,MLN-5,27,MLN
36.098942,-106.5863342,MLN-10,27,MLN
36.09902816,-106.5852112,MLN-3,27,MLN
36.09913133,-106.535979,BQC-2,14,BQC
36.09916316,-106.5853363,MLN-2,27,MLN
36.09917817,-106.535934,BQC-1,14,BQC
36.09919733,-106.5861288,MLN-11,27,MLN
36.09925983,-106.5354473,BQC-3,14,BQC
36.09969666,-106.5868397,MLN-1,27,MLN
36.1001165,-106.535105,BQC-6,14,BQC
36.10019783,-106.5356432,BQC-4,14,BQC
36.100414,-106.5353215,BQC-5,14,BQC
36.10877633,-106.6337782,CYB-10,8,CYB
36.10877633,-106.6337782,CYB-10,50,
36.10890917,-106.6346577,CYB-5,8,CYB
36.10890917,-106.6346577,CYB-5,50,
36.10914532,-106.6324567,CYB-9,8,CYB
36.10914532,-106.6324567,CYB-9,50,
36.10917133,-106.632531,CYB-7,8,CYB
36.10917133,-106.632531,CYB-7,50,
36.10917449,-106.6325282,CYB-8,8,CYB
36.10917449,-106.6325282,CYB-8,50,
36.10943533,-106.634111,CYB-6,8,CYB
36.10943533,-106.634111,CYB-6,50,
36.1098435,-106.6349327,CYB-3,8,CYB
36.1098435,-106.6349327,CYB-3,50,
36.11002482,-106.6327527,CYB-11,8,CYB
36.11002482,-106.6327527,CYB-11,50,
36.11014067,-106.6354788,CYB-4,8,CYB
36.11014067,-106.6354788,CYB-4,50,
36.1105165,-106.6336732,CYB-1,8,CYB
36.1105165,-106.6336732,CYB-1,50,
36.11074633,-106.6336698,CYB-2,8,CYB
36.11074633,-106.6336698,CYB-2,50,
36.1317245,-106.572349,MSP-6,26,MSP
36.1317245,-106.572349,MSP-6,50,
36.13189167,-106.5716585,MSP-10,26,MSP
36.13189167,-106.5716585,MSP-10,50,
36.13199916,-106.5718375,MSP-9,26,MSP
36.132032,-106.5744187,MSP-8,26,MSP
36.132032,-106.5744187,MSP-8,50,
36.1321255,-106.5747397,MSP-5,26,MSP
36.1321255,-106.5747397,MSP-5,50,
36.13214434,-106.5741325,MSP-7,26,MSP
36.13214434,-106.5741325,MSP-7,50,
36.1322445,-106.5726683,MSP-1,26,MSP
36.1322445,-106.5726683,MSP-1,50,
36.13248417,-106.574774,MSP-4,26,MSP
36.13248417,-106.574774,MSP-4,50,
36.1325075,-106.5746855,MSP-3,26,MSP
36.1325075,-106.5746855,MSP-3,50,
36.13259,-106.5731822,MSP-2,26,MSP
36.13259,-106.5731822,MSP-2,50,
36.1566067,-106.5071197,CPE12,72,CPE
36.15696156,-106.5068597,CPE10,72,CPE
36.15702888,-106.5074283,CPE11,72,CPE
36.15724145,-106.5073023,CPE09,72,CPE
36.15731995,-106.5066534,CPE07,72,CPE
36.15741295,-106.5075242,CPE08,72,CPE
36.15752657,-106.5070928,CPE06,72,CPE
36.15767001,-106.5064397,CPE04,72,CPE
36.15776822,-106.5073558,CPE05,72,CPE
36.15788024,-106.5068376,CPE03,72,CPE
36.15798411,-106.5072683,CPE02,72,CPE
36.15854118,-106.4959179,CPE27,72,CPE
36.15857486,-106.4963143,CPE01,72,CPE
36.15857846,-106.4975585,CPE28,72,CPE
36.15859856,-106.4970974,CPE25,72,CPE
36.15860514,-106.4967051,CPE26,72,CPE
36.15894297,-106.4976709,CPE21,72,CPE
36.15898697,-106.4971026,CPE22,72,CPE
36.1589932,-106.4965379,CPE23,72,CPE
36.15899997,-106.4960622,CPE24,72,CPE
36.15926169,-106.4976282,CPE17,72,CPE
36.15926495,-106.4971545,CPE18,72,CPE
36.15964948,-106.4975488,CPE13,72,CPE
36.1596525,-106.4971619,CPE14,72,CPE
